txn_id,account_id,timestamp,amount,txn_type,merchant,city,lat,lon,status,is_fraud,fraud_type,velocity_flag,geo_flag,notes
TXN-497316,ACC-00084,2025-01-11 13:00:02.261770,114.39,POS,Home Depot,"Boston, US",42.38989868853773,-71.01373528909565,Approved,False,,False,False,
TXN-112938,ACC-00109,2025-01-11 13:04:22.687811,4.92,P2P,Costco,"Austin, US",30.276197291815286,-97.77111805627375,Approved,False,,False,False,
TXN-837290,ACC-00037,2025-01-11 13:09:42.777218,27.62,POS,Netflix,"Chicago, US",41.92676161020529,-87.58859706814293,Approved,False,,False,False,
TXN-825990,ACC-00093,2025-01-11 13:24:02.046229,10.85,ATM,Shell Gas,"Denver, US",39.69410389347863,-104.93316698185193,Approved,False,,False,False,
TXN-885478,ACC-00037,2025-01-11 13:35:36.718874,28.08,Online,Airbnb,"Seattle, US",47.576845337359295,-122.31286078440876,Approved,False,,False,False,
TXN-428634,ACC-00023,2025-01-11 13:36:23.796231,374.05,ACH,Delta Airlines,"New York, US",40.71563223477544,-73.96016274037355,Approved,False,,False,False,
TXN-245129,ACC-00100,2025-01-11 13:43:57.960590,1426.19,Online,Shell Gas,"Denver, US",39.750729565011746,-104.98706870242974,Approved,False,,False,False,
TXN-399803,ACC-00078,2025-01-11 13:45:57.816396,244.83,Wire,Home Depot,"Seattle, US",47.61169495499002,-122.32766432055092,Approved,False,,False,False,
TXN-236708,ACC-00035,2025-01-11 13:48:52.721246,76.1,P2P,Starbucks,"Houston, US",29.7287789442544,-95.4180604602753,Approved,False,,False,False,
TXN-506463,ACC-00146,2025-01-11 13:55:45.840954,295.72,Wire,McDonald's,"London, UK",51.53557988813837,-0.15800804697823692,Approved,False,,False,False,
TXN-730134,ACC-00021,2025-01-11 13:59:53.094237,622.62,POS,Amazon,"Denver, US",39.75430042624446,-104.99816939459494,Approved,False,,False,False,
TXN-894122,ACC-00149,2025-01-11 14:05:56.677334,127.87,ATM,Target,"Dallas, US",32.78926391270192,-96.83970237170855,Approved,False,,False,False,
TXN-204849,ACC-00149,2025-01-11 14:17:02.937194,481.03,POS,Delta Airlines,"Houston, US",29.72203246097638,-95.37894826715133,Approved,False,,False,False,
TXN-650957,ACC-00108,2025-01-11 14:19:49.956668,22.3,ATM,Apple Store,"London, UK",51.47973712572119,-0.10884006462913057,Approved,False,,False,False,
TXN-416178,ACC-00025,2025-01-11 14:19:52.715068,63.35,Wire,CVS Pharmacy,"Seattle, US",47.646627345437906,-122.37576808051274,Approved,False,,False,False,
TXN-250255,ACC-00198,2025-01-11 14:22:29.613423,407.33,Wire,Costco,"Chicago, US",41.83475313611129,-87.58037723066396,Approved,False,,False,False,
TXN-749662,ACC-00118,2025-01-11 14:26:44.976282,8.73,P2P,Best Buy,"London, UK",51.5103462689551,-0.09213500480859146,Approved,False,,False,False,
TXN-579404,ACC-00046,2025-01-11 14:29:47.400520,36.26,Wire,Home Depot,"Miami, US",25.753473622374695,-80.1584524529997,Approved,False,,False,False,
TXN-630535,ACC-00141,2025-01-11 14:30:03.864990,25.91,ATM,CVS Pharmacy,"London, UK",51.52833903286648,-0.1653571609859304,Approved,False,,False,False,
TXN-119676,ACC-00039,2025-01-11 14:56:01.644805,67.09,P2P,Uber,"New York, US",40.66256804272675,-74.04771054605469,Approved,False,,False,False,
TXN-811160,ACC-00114,2025-01-11 15:01:45.252717,220.62,ACH,DoorDash,"Dallas, US",32.81669558254471,-96.79028820336296,Approved,False,,False,False,
TXN-957939,ACC-00001,2025-01-11 15:05:44.541767,35.37,Online,Delta Airlines,"New York, US",40.68043503322056,-73.99202626868099,Approved,False,,False,False,
TXN-253709,ACC-00085,2025-01-11 15:06:47.393837,476.87,ACH,McDonald's,"New York, US",40.745874827287984,-74.04570054708539,Approved,False,,False,False,
TXN-253437,ACC-00162,2025-01-11 15:12:26.179004,222.63,ACH,DoorDash,"New York, US",40.73671801741404,-73.98615843807804,Approved,False,,False,False,
TXN-591644,ACC-00127,2025-01-11 15:21:24.838938,77.0,POS,Walmart,"Seattle, US",47.58949167702342,-122.34185445159548,Approved,False,,False,False,
TXN-829928,ACC-00157,2025-01-11 15:25:25.732327,151.39,ATM,Costco,"Houston, US",29.788252770528775,-95.39638041191927,Approved,False,,False,False,
TXN-587521,ACC-00079,2025-01-11 15:28:09.480212,188.27,ACH,Amazon,"Boston, US",42.4037890368902,-71.04590337136902,Approved,False,,False,False,
TXN-441974,ACC-00116,2025-01-11 15:30:14.009396,151.88,P2P,Best Buy,"Boston, US",42.38030933133308,-71.08648069310061,Approved,False,,False,False,
TXN-615576,ACC-00136,2025-01-11 15:39:42.450176,380.57,POS,Delta Airlines,"Lagos, NG",6.552355492125183,3.3677131762192296,Approved,False,,False,False,
TXN-398776,ACC-00044,2025-01-11 15:40:24.797308,796.48,Online,DoorDash,"Houston, US",29.734706782122657,-95.34465862526484,Approved,False,,False,False,
TXN-228244,ACC-00107,2025-01-11 15:40:50.784779,9.63,P2P,CVS Pharmacy,"Los Angeles, US",34.044403959067076,-118.2599416987462,Approved,False,,False,False,
TXN-470281,ACC-00167,2025-01-11 15:43:57.735495,6.87,Wire,Walmart,"Seattle, US",47.56092671684801,-122.32320381313355,Approved,False,,False,False,
TXN-923532,ACC-00171,2025-01-11 16:08:50.453246,23.0,P2P,Airbnb,"Denver, US",39.75539196494378,-104.95149181175091,Approved,False,,False,False,
TXN-480805,ACC-00067,2025-01-11 16:09:34.142799,62.45,POS,Shell Gas,"Houston, US",29.732840442315325,-95.36911751150895,Approved,False,,False,False,
TXN-904357,ACC-00167,2025-01-11 16:15:39.386493,11.46,Online,CVS Pharmacy,"Dallas, US",32.769921965910974,-96.84433518011426,Approved,False,,False,False,
TXN-598312,ACC-00106,2025-01-11 16:16:57.311126,215.49,ATM,Target,"Houston, US",29.775891054153952,-95.40290597335961,Approved,False,,False,False,
TXN-191401,ACC-00183,2025-01-11 16:18:50.866892,336.05,POS,McDonald's,"Seattle, US",47.63211035759415,-122.29784939498441,Approved,False,,False,False,
TXN-338818,ACC-00067,2025-01-11 16:20:44.602456,377.0,Wire,CVS Pharmacy,"New York, US",40.6946716848184,-73.9738233903716,Approved,False,,False,False,
TXN-524154,ACC-00031,2025-01-11 16:21:09.700370,313.6,POS,CVS Pharmacy,"Los Angeles, US",34.09607736526302,-118.26481500723796,Approved,False,,False,False,
TXN-739270,ACC-00114,2025-01-11 16:22:55.148613,16.86,Wire,Apple Store,"Dallas, US",32.77134043463351,-96.76186934092104,Approved,False,,False,False,
TXN-663646,ACC-00170,2025-01-11 16:30:13.540875,153.87,ATM,Airbnb,"Lagos, NG",6.562430257842601,3.4098692053838477,Approved,False,,False,False,
TXN-401950,ACC-00168,2025-01-11 16:32:09.590803,25.18,Online,Apple Store,"Chicago, US",41.87760441095945,-87.6602700246064,Approved,False,,False,False,
TXN-206816,ACC-00135,2025-01-11 16:32:50.109170,52.37,POS,Starbucks,"Houston, US",29.788569522323186,-95.36704076419376,Approved,False,,False,False,
TXN-158014,ACC-00082,2025-01-11 16:34:21.606106,37.49,Online,Delta Airlines,"Los Angeles, US",34.08152835398446,-118.21817109991288,Approved,False,,False,False,
TXN-731024,ACC-00068,2025-01-11 16:37:03.457305,24.38,ACH,Starbucks,"Lagos, NG",6.53950997545493,3.3550539039711413,Approved,False,,False,False,
TXN-412713,ACC-00094,2025-01-11 16:37:22.991539,15.58,ATM,Walmart,"London, UK",51.4681908390015,-0.08102427551554049,Approved,False,,False,False,
TXN-974357,ACC-00102,2025-01-11 16:37:44.689689,330.46,ATM,Shell Gas,"Dallas, US",32.81945462388181,-96.80183949476672,Approved,False,,False,False,
TXN-949618,ACC-00158,2025-01-11 16:38:08.960432,9.32,Online,Target,"New York, US",40.70063875353558,-73.96812783471728,Approved,False,,False,False,
TXN-871137,ACC-00165,2025-01-11 16:41:49.051802,6.86,Online,Delta Airlines,"Chicago, US",41.908172300028745,-87.58361447318288,Approved,False,,False,False,
TXN-208071,ACC-00095,2025-01-11 16:43:52.140371,203.78,Online,Home Depot,"Boston, US",42.39783414428883,-71.06496657519199,Approved,False,,False,False,
TXN-229502,ACC-00082,2025-01-11 16:44:11.856913,5.78,Online,Walmart,"Seattle, US",47.636208711243135,-122.29595683959722,Approved,False,,False,False,
TXN-576133,ACC-00191,2025-01-11 16:48:02.725610,96.78,POS,Apple Store,"Houston, US",29.72677832465299,-95.40788734149577,Approved,False,,False,False,
TXN-523426,ACC-00113,2025-01-11 16:51:57.842432,11.3,Wire,Uber,"London, UK",51.48225643985341,-0.13552904273361036,Approved,False,,False,False,
TXN-703726,ACC-00128,2025-01-11 16:55:27.295539,60.24,ATM,DoorDash,"Dallas, US",32.767478468333515,-96.76810279464944,Approved,False,,False,False,
TXN-635348,ACC-00101,2025-01-11 17:08:19.313074,217.85,Wire,Target,"Boston, US",42.34463635140956,-71.06576238881352,Approved,False,,False,False,
TXN-534061,ACC-00093,2025-01-11 17:08:54.250413,311.07,POS,Starbucks,"Miami, US",25.731892221799885,-80.21469875287765,Approved,False,,False,False,
TXN-983981,ACC-00098,2025-01-11 17:14:39.351941,42.59,Online,Netflix,"London, UK",51.47955953781868,-0.08992980081984671,Approved,False,,False,False,
TXN-849579,ACC-00077,2025-01-11 17:24:39.161543,26.59,Wire,Shell Gas,"Lagos, NG",6.475340033845956,3.3967025747675916,Approved,False,,False,False,
TXN-906747,ACC-00114,2025-01-11 17:26:33.157389,788.08,P2P,Delta Airlines,"Los Angeles, US",34.025499928480635,-118.22947440795772,Approved,False,,False,False,
TXN-373094,ACC-00170,2025-01-11 17:29:13.452325,131.56,ATM,Walmart,"Denver, US",39.732206114041674,-105.01045928703509,Approved,False,,False,False,
TXN-997728,ACC-00089,2025-01-11 17:30:24.686845,30.62,ACH,Target,"Denver, US",39.696055002229144,-104.97536328164841,Approved,False,,False,False,
TXN-419409,ACC-00082,2025-01-11 17:33:00.911597,77.1,ATM,Home Depot,"Denver, US",39.696988247604736,-105.02445624773867,Approved,False,,False,False,
TXN-626378,ACC-00065,2025-01-11 17:33:58.903331,569.56,Wire,Home Depot,"Dallas, US",32.730370996150576,-96.75574318153436,Approved,False,,False,False,
TXN-245893,ACC-00083,2025-01-11 17:35:50.502989,152.32,Wire,Costco,"Seattle, US",47.63907541578721,-122.37549670714026,Approved,False,,False,False,
TXN-601672,ACC-00001,2025-01-11 17:39:32.827799,112.45,P2P,Netflix,"Los Angeles, US",34.090103434774555,-118.27139535401214,Approved,False,,False,False,
TXN-464519,ACC-00194,2025-01-11 17:43:07.210825,8.02,Wire,Starbucks,"Houston, US",29.806000160922324,-95.38717411844351,Approved,False,,False,False,
TXN-894423,ACC-00040,2025-01-11 17:47:58.864644,8.52,ACH,Best Buy,"London, UK",51.494396939819914,-0.10808635057991081,Approved,False,,False,False,
TXN-939756,ACC-00028,2025-01-11 17:50:04.589912,31.77,Online,McDonald's,"Miami, US",25.738983410122337,-80.22406575881074,Approved,False,,False,False,
TXN-983855,ACC-00135,2025-01-11 17:51:57.911011,260.99,ATM,Target,"Miami, US",25.726738210300233,-80.22984896967631,Approved,False,,False,False,
TXN-708512,ACC-00062,2025-01-11 18:00:55.157364,102.94,ATM,CVS Pharmacy,"Los Angeles, US",34.06660094184541,-118.25245320079311,Approved,False,,False,False,
TXN-645940,ACC-00038,2025-01-11 18:06:34.973426,100.03,Online,Home Depot,"Seattle, US",47.57956666201775,-122.31184832120134,Approved,False,,False,False,
TXN-670977,ACC-00169,2025-01-11 18:14:35.450713,145.82,P2P,Starbucks,"Boston, US",42.33319057860545,-71.10392953177667,Approved,False,,False,False,
TXN-137609,ACC-00156,2025-01-11 18:26:39.618349,29.07,P2P,Delta Airlines,"Seattle, US",47.62919045386903,-122.29075062195831,Approved,False,,False,False,
TXN-451258,ACC-00054,2025-01-11 18:31:04.596556,6.4,ATM,Starbucks,"Chicago, US",41.906005632901845,-87.62252441183212,Approved,False,,False,False,
TXN-893454,ACC-00151,2025-01-11 18:38:53.803889,16.59,Wire,Shell Gas,"Seattle, US",47.65806707389457,-122.30547610353428,Approved,False,,False,False,
TXN-440536,ACC-00092,2025-01-11 18:43:09.896456,201.27,P2P,Uber,"Miami, US",25.732060198410263,-80.19091549023904,Approved,False,,False,False,
TXN-747983,ACC-00122,2025-01-11 18:51:13.774314,105.08,ACH,Costco,"Seattle, US",47.56850789874682,-122.32981768843942,Approved,False,,False,False,
TXN-387348,ACC-00092,2025-01-11 18:53:45.985348,17.69,POS,Uber,"Los Angeles, US",34.01416694193985,-118.26538268370794,Approved,False,,False,False,
TXN-706063,ACC-00158,2025-01-11 18:55:50.067106,172.87,ATM,Target,"Denver, US",39.71359953804204,-104.96548371243006,Approved,False,,False,False,
TXN-499755,ACC-00017,2025-01-11 18:58:27.234946,28.07,Wire,DoorDash,"Austin, US",30.30303836567636,-97.7215317433591,Approved,False,,False,False,
TXN-391265,ACC-00156,2025-01-11 19:00:42.147148,1253.77,Wire,McDonald's,"Dallas, US",32.77196453591211,-96.76637037526723,Approved,False,,False,False,
TXN-230117,ACC-00198,2025-01-11 19:08:31.931288,20.6,Online,McDonald's,"New York, US",40.755140947077386,-74.04161492821457,Approved,False,,False,False,
TXN-275044,ACC-00068,2025-01-11 19:24:37.212216,42.13,ATM,Netflix,"London, UK",51.50047658580157,-0.10256029688409332,Approved,False,,False,False,
TXN-762904,ACC-00160,2025-01-11 19:27:54.550669,122.95,POS,Uber,"Houston, US",29.75012831601379,-95.392613836087,Approved,False,,False,False,
TXN-493914,ACC-00022,2025-01-11 19:42:21.542451,6.26,Online,CVS Pharmacy,"London, UK",51.510059854660646,-0.13166273713601997,Approved,False,,False,False,
TXN-402418,ACC-00126,2025-01-11 19:53:15.676781,85.09,Wire,Starbucks,"Houston, US",29.773488561372616,-95.41663545296811,Approved,False,,False,False,
TXN-676680,ACC-00177,2025-01-11 19:55:38.654651,90.41,ATM,Best Buy,"New York, US",40.66770882257413,-73.99565229976118,Approved,False,,False,False,
TXN-130170,ACC-00157,2025-01-11 19:55:40.941736,17.54,Wire,Target,"Chicago, US",41.886920112865,-87.6072851073446,Approved,False,,False,False,
TXN-232250,ACC-00158,2025-01-11 20:00:35.459419,92.33,ACH,Delta Airlines,"Los Angeles, US",34.020536302421334,-118.28771458591427,Approved,False,,False,False,
TXN-311740,ACC-00084,2025-01-11 20:00:57.255100,193.5,POS,McDonald's,"Chicago, US",41.890981250740545,-87.6633541128268,Approved,False,,False,False,
TXN-281301,ACC-00194,2025-01-11 20:04:21.272646,89.79,P2P,Best Buy,"Los Angeles, US",34.087274249840824,-118.2693221367678,Approved,False,,False,False,
TXN-362292,ACC-00052,2025-01-11 20:13:54.035376,40.17,P2P,Uber,"Seattle, US",47.62535340984187,-122.34522301128608,Approved,False,,False,False,
TXN-449663,ACC-00107,2025-01-11 20:16:06.678021,44.5,P2P,Target,"Denver, US",39.75973118648443,-104.99188094093746,Approved,False,,False,False,
TXN-578344,ACC-00137,2025-01-11 20:19:57.541091,68.03,POS,Target,"Dallas, US",32.737669321246415,-96.82599632595117,Approved,False,,False,False,
TXN-465254,ACC-00119,2025-01-11 20:25:08.414555,23.71,Wire,Uber,"Houston, US",29.74883951907806,-95.41955881798242,Approved,False,,False,False,
TXN-269087,ACC-00150,2025-01-11 20:34:55.156566,72.59,Wire,Target,"Houston, US",29.739733414625128,-95.32728813512004,Approved,False,,False,False,
TXN-960307,ACC-00059,2025-01-11 20:38:02.655764,123.11,P2P,Home Depot,"Austin, US",30.31909860226469,-97.73759314468298,Approved,False,,False,False,
TXN-300992,ACC-00005,2025-01-11 20:43:35.695977,59.85,ATM,McDonald's,"Denver, US",39.722809173321764,-105.00820337924311,Approved,False,,False,False,
TXN-750338,ACC-00011,2025-01-11 20:48:50.451440,205.25,Wire,DoorDash,"Boston, US",42.33677996168449,-71.01954414367398,Approved,False,,False,False,
TXN-343949,ACC-00109,2025-01-11 20:50:18.708483,81.61,ACH,Shell Gas,"Lagos, NG",6.471929498521859,3.3760117335229625,Approved,False,,False,False,
TXN-448967,ACC-00180,2025-01-11 20:56:14.180609,129.79,P2P,McDonald's,"Boston, US",42.34442619089386,-71.09412147802388,Approved,False,,False,False,
TXN-210553,ACC-00039,2025-01-11 20:57:30.302632,108.07,P2P,Amazon,"Miami, US",25.813680991423627,-80.20290216194859,Approved,False,,False,False,
TXN-783185,ACC-00088,2025-01-11 20:58:25.585630,59.35,POS,Delta Airlines,"Miami, US",25.814594059771157,-80.17479981623538,Approved,False,,False,False,
TXN-853270,ACC-00158,2025-01-11 21:14:50.931499,846.51,P2P,Apple Store,"Seattle, US",47.61199523220763,-122.3122281839771,Approved,False,,False,False,
TXN-674842,ACC-00120,2025-01-11 21:20:22.926871,59.85,Online,Delta Airlines,"Chicago, US",41.845710377733084,-87.66987421890266,Approved,False,,False,False,
TXN-415986,ACC-00076,2025-01-11 21:21:25.953907,57.91,ACH,Walmart,"Chicago, US",41.906242723071166,-87.59879018202531,Approved,False,,False,False,
TXN-970790,ACC-00200,2025-01-11 21:23:28.054215,91.31,ATM,Uber,"London, UK",51.46991493513661,-0.12594357397470723,Approved,False,,False,False,
TXN-935259,ACC-00157,2025-01-11 21:35:09.418742,252.8,POS,Costco,"Austin, US",30.24590480636225,-97.73275776824812,Approved,False,,False,False,
TXN-953779,ACC-00073,2025-01-11 21:35:28.084399,43.36,P2P,Airbnb,"Austin, US",30.265343703209812,-97.73062563023625,Approved,False,,False,False,
TXN-879930,ACC-00122,2025-01-11 21:47:31.943338,75.85,Wire,Netflix,"Lagos, NG",6.517462551594769,3.380711356788333,Approved,False,,False,False,
TXN-736592,ACC-00083,2025-01-11 21:48:41.110391,22.83,ATM,Uber,"Dallas, US",32.74031633714233,-96.81475303354414,Approved,False,,False,False,
TXN-927175,ACC-00175,2025-01-11 21:58:05.523562,95.26,ATM,DoorDash,"Seattle, US",47.58786820666056,-122.29978304268587,Approved,False,,False,False,
TXN-982478,ACC-00100,2025-01-11 22:04:03.714253,954.09,ATM,Apple Store,"Seattle, US",47.59892110314457,-122.36119993070517,Approved,False,,False,False,
TXN-534773,ACC-00118,2025-01-11 22:15:25.585963,58.68,Wire,Netflix,"Miami, US",25.75513550334281,-80.14224763717831,Approved,False,,False,False,
TXN-826897,ACC-00200,2025-01-11 22:22:06.486384,82.05,ATM,Delta Airlines,"Denver, US",39.75369036469369,-104.9631764749271,Approved,False,,False,False,
TXN-519677,ACC-00181,2025-01-11 22:43:22.179922,109.76,ATM,Walmart,"Denver, US",39.72742363868157,-104.98270815997184,Approved,False,,False,False,
TXN-628751,ACC-00035,2025-01-11 22:47:03.867240,122.01,P2P,Delta Airlines,"Chicago, US",41.871361979626194,-87.58743288258681,Approved,False,,False,False,
TXN-598355,ACC-00154,2025-01-11 22:47:20.040874,191.03,ATM,Apple Store,"Austin, US",30.31851521036833,-97.71002087868234,Approved,False,,False,False,
TXN-705923,ACC-00130,2025-01-11 22:50:12.407872,9.73,ACH,Delta Airlines,"Los Angeles, US",34.090826814089546,-118.20446345968742,Approved,False,,False,False,
TXN-832534,ACC-00067,2025-01-11 23:10:15.468201,20.72,P2P,Starbucks,"Seattle, US",47.605775970438856,-122.36875091161889,Approved,False,,False,False,
TXN-812120,ACC-00110,2025-01-11 23:11:56.901148,127.45,ATM,Walmart,"Denver, US",39.71112323440756,-104.98645993717548,Approved,False,,False,False,
TXN-370211,ACC-00070,2025-01-11 23:21:54.200029,221.2,POS,Target,"Austin, US",30.318613724808227,-97.74279287991543,Approved,False,,False,False,
TXN-293743,ACC-00012,2025-01-11 23:26:58.637750,22.32,ATM,Delta Airlines,"Seattle, US",47.57764355048973,-122.35510305695004,Approved,False,,False,False,
TXN-778058,ACC-00167,2025-01-11 23:29:42.998921,127.99,P2P,Airbnb,"London, UK",51.547909783256,-0.1017683198750911,Approved,False,,False,False,
TXN-402654,ACC-00176,2025-01-11 23:36:31.843731,116.71,POS,Walmart,"Dallas, US",32.7579092482139,-96.78902522743945,Approved,False,,False,False,
TXN-701969,ACC-00085,2025-01-11 23:42:46.551650,35.03,POS,DoorDash,"Houston, US",29.734960356590427,-95.3486436058807,Approved,False,,False,False,
TXN-682316,ACC-00158,2025-01-11 23:44:26.615653,51.31,ATM,CVS Pharmacy,"Austin, US",30.31186825798041,-97.73098316350224,Approved,False,,False,False,
TXN-553939,ACC-00061,2025-01-11 23:45:12.821452,214.73,POS,Uber,"London, UK",51.51186220195573,-0.16597796358535424,Approved,False,,False,False,
TXN-546915,ACC-00125,2025-01-11 23:51:38.729319,89.02,POS,McDonald's,"Miami, US",25.811404517500893,-80.2150234776499,Approved,False,,False,False,
TXN-432420,ACC-00179,2025-01-11 23:52:38.872618,106.28,P2P,Uber,"London, UK",51.470141186177116,-0.128531291000433,Approved,False,,False,False,
TXN-754911,ACC-00084,2025-01-11 23:54:35.245484,332.21,Wire,Uber,"Los Angeles, US",34.018884737620496,-118.27517161964911,Approved,False,,False,False,
TXN-895248,ACC-00132,2025-01-12 00:05:25.458919,11.6,POS,Starbucks,"London, UK",51.47695590614585,-0.16898643462022955,Approved,False,,False,False,
TXN-753959,ACC-00022,2025-01-12 00:14:32.369789,78.74,POS,DoorDash,"London, UK",51.49647678714102,-0.12443890132631091,Approved,False,,False,False,
TXN-691246,ACC-00038,2025-01-12 00:15:25.775571,147.84,P2P,Home Depot,"Miami, US",25.778968028421065,-80.18582418238763,Approved,False,,False,False,
TXN-208854,ACC-00094,2025-01-12 00:20:53.671645,169.43,ACH,McDonald's,"Austin, US",30.221864654483603,-97.69235950947389,Approved,False,,False,False,
TXN-578180,ACC-00160,2025-01-12 00:20:55.858551,23.81,ATM,Starbucks,"Austin, US",30.27086212735801,-97.7395578748099,Approved,False,,False,False,
TXN-810737,ACC-00196,2025-01-12 00:23:45.163306,33.82,Online,Airbnb,"Miami, US",25.812284908892792,-80.20366979164474,Approved,False,,False,False,
TXN-496473,ACC-00199,2025-01-12 00:43:40.605375,47.45,POS,Walmart,"Lagos, NG",6.559517154361125,3.418818827152403,Approved,False,,False,False,
TXN-643171,ACC-00122,2025-01-12 00:51:13.595942,37.88,POS,Delta Airlines,"London, UK",51.52075506973172,-0.13764394364748678,Approved,False,,False,False,
TXN-257482,ACC-00185,2025-01-12 00:51:29.308643,251.72,Online,Apple Store,"London, UK",51.52662570889856,-0.09274190897668305,Approved,False,,False,False,
TXN-873266,ACC-00093,2025-01-12 00:55:00.172814,140.58,ATM,CVS Pharmacy,"New York, US",40.71303528530246,-74.0019636106117,Approved,False,,False,False,
TXN-453777,ACC-00066,2025-01-12 00:55:52.403584,62.86,ATM,Starbucks,"Denver, US",39.78544529839409,-104.95296329507754,Approved,False,,False,False,
TXN-889470,ACC-00047,2025-01-12 00:56:11.080367,138.35,ACH,DoorDash,"Miami, US",25.746067701012286,-80.16125467084316,Approved,False,,False,False,
TXN-457915,ACC-00059,2025-01-12 00:58:10.467997,288.29,P2P,Airbnb,"London, UK",51.54887926975269,-0.13333797859988744,Approved,False,,False,False,
TXN-111214,ACC-00056,2025-01-12 01:08:16.041695,236.91,Wire,Costco,"Los Angeles, US",34.00399181260619,-118.20314228209803,Approved,False,,False,False,
TXN-288540,ACC-00057,2025-01-12 01:12:14.724342,55.47,ATM,CVS Pharmacy,"Austin, US",30.250803971047265,-97.73108786678962,Approved,False,,False,False,
TXN-868236,ACC-00089,2025-01-12 01:12:22.314564,557.01,ATM,Amazon,"Houston, US",29.746467774500104,-95.39039603867883,Approved,False,,False,False,
TXN-301636,ACC-00125,2025-01-12 01:14:40.154956,13.41,Wire,DoorDash,"Seattle, US",47.59617871661561,-122.35824810858588,Approved,False,,False,False,
TXN-168815,ACC-00090,2025-01-12 01:17:06.171134,102.98,P2P,Starbucks,"Boston, US",42.407634945273806,-71.07780886369002,Approved,False,,False,False,
TXN-754643,ACC-00006,2025-01-12 01:19:04.136646,11.89,Wire,Airbnb,"Los Angeles, US",34.02053163602971,-118.2715755487784,Approved,False,,False,False,
TXN-994199,ACC-00146,2025-01-12 01:19:48.651650,1095.82,POS,Airbnb,"Houston, US",29.773188022410885,-95.34058051437297,Approved,False,,False,False,
TXN-557244,ACC-00167,2025-01-12 01:21:21.052278,256.15,ATM,Home Depot,"Chicago, US",41.90477510142476,-87.64252720445799,Approved,False,,False,False,
TXN-793013,ACC-00093,2025-01-12 01:30:43.159161,116.48,ATM,McDonald's,"London, UK",51.548050012748966,-0.11834005378789687,Approved,False,,False,False,
TXN-712333,ACC-00189,2025-01-12 01:32:00.687266,12.11,Online,Starbucks,"Los Angeles, US",34.029996096021925,-118.28903975234797,Approved,False,,False,False,
TXN-105621,ACC-00067,2025-01-12 01:37:54.364085,206.12,ATM,Netflix,"Los Angeles, US",34.084777278287525,-118.28409787470568,Approved,False,,False,False,
TXN-283633,ACC-00125,2025-01-12 01:40:30.010309,37.24,ATM,Best Buy,"Dallas, US",32.783656151737226,-96.77086249602235,Approved,False,,False,False,
TXN-105490,ACC-00121,2025-01-12 01:40:58.446857,20.35,Online,Uber,"Dallas, US",32.78126495197166,-96.75110961187882,Approved,False,,False,False,
TXN-845859,ACC-00191,2025-01-12 01:54:57.485058,19.3,Online,Starbucks,"Miami, US",25.817742782839186,-80.21398222868969,Approved,False,,False,False,
TXN-196369,ACC-00200,2025-01-12 02:01:56.458793,76.93,Online,Amazon,"Los Angeles, US",34.04819701620658,-118.26421802351805,Approved,False,,False,False,
TXN-660134,ACC-00140,2025-01-12 02:07:37.630572,540.05,Online,Airbnb,"Houston, US",29.753279128211737,-95.41584963775327,Approved,False,,False,False,
TXN-772149,ACC-00149,2025-01-12 02:10:33.164071,195.2,ATM,DoorDash,"Miami, US",25.721710774977236,-80.17098229910138,Approved,False,,False,False,
TXN-213974,ACC-00020,2025-01-12 02:11:10.982920,143.35,Wire,Walmart,"Los Angeles, US",34.014035582287505,-118.1917408963798,Approved,False,,False,False,
TXN-117215,ACC-00060,2025-01-12 02:15:47.564883,36.13,ATM,Starbucks,"Austin, US",30.289510149443846,-97.73773337400645,Approved,False,,False,False,
TXN-180333,ACC-00082,2025-01-12 02:32:23.929982,286.49,POS,DoorDash,"Houston, US",29.738342347997698,-95.35977123399802,Approved,False,,False,False,
TXN-969659,ACC-00078,2025-01-12 02:32:49.701873,686.34,POS,Amazon,"Houston, US",29.787894482872797,-95.35570883305581,Approved,False,,False,False,
TXN-887009,ACC-00060,2025-01-12 02:34:08.606406,156.42,POS,Home Depot,"Austin, US",30.289150950242377,-97.74914062982297,Approved,False,,False,False,
TXN-120705,ACC-00005,2025-01-12 02:37:14.460296,255.58,Wire,Walmart,"Dallas, US",32.74029561488302,-96.78495086144588,Approved,False,,False,False,
TXN-330987,ACC-00004,2025-01-12 02:48:12.046087,3.93,ATM,Airbnb,"Austin, US",30.23340037402745,-97.7189926405016,Approved,False,,False,False,
TXN-256989,ACC-00127,2025-01-12 02:53:50.254500,178.08,ATM,Amazon,"Chicago, US",41.875865469441756,-87.64381542258465,Approved,False,,False,False,
TXN-116977,ACC-00148,2025-01-12 02:55:10.655719,9.79,ATM,CVS Pharmacy,"Dallas, US",32.73022006063055,-96.80753601441283,Approved,False,,False,False,
TXN-218661,ACC-00095,2025-01-12 03:12:18.438054,38.77,Online,Amazon,"Los Angeles, US",34.028687449478134,-118.25551110821033,Approved,False,,False,False,
TXN-486326,ACC-00106,2025-01-12 03:20:13.116615,77.93,Wire,Amazon,"London, UK",51.5228686317209,-0.1722958685412757,Approved,False,,False,False,
TXN-781516,ACC-00017,2025-01-12 03:20:52.240008,246.75,Wire,Target,"Denver, US",39.78536083229561,-105.01064587503468,Approved,False,,False,False,
